Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LevelController,Law of Demeter violation,The tool detected the smell in this method (displayView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.LevelController.getView; com.eteks.sweethome3d.viewcontroller.DialogView.displayView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LevelController,Law of Demeter violation,The tool detected the smell in this method (doModifyLevel) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getEnvironment; com.eteks.sweethome3d.model.HomeEnvironment.isAllLevelsVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LevelController,Law of Demeter violation,The tool detected the smell in this method (getViewableSublist) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Elevatable.getLevel; com.eteks.sweethome3d.model.Level.isViewable
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ObserverCameraController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ObserverCameraController,Law of Demeter violation,The tool detected the smell in this method (displayView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.ObserverCameraController.getView; com.eteks.sweethome3d.viewcontroller.DialogView.displayView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PageSetupController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PageSetupController,Law of Demeter violation,The tool detected the smell in this method (displayView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PageSetupController.getView; com.eteks.sweethome3d.viewcontroller.DialogView.displayView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Law of Demeter violation,The tool detected the smell in this method (PhotoController) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getCamera; com.eteks.sweethome3d.model.Camera.addPropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Law of Demeter violation,The tool detected the smell in this method (displayView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PhotoController.getView; com.eteks.sweethome3d.viewcontroller.DialogView.displayView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Law of Demeter violation,The tool detected the smell in this method (updateProperties) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getCamera; com.eteks.sweethome3d.model.Camera.getTime
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Law of Demeter violation,The tool detected the smell in this method (updateProperties) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getCamera; com.eteks.sweethome3d.model.Camera.getLens
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotoController,Law of Demeter violation,The tool detected the smell in this method (setLens) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getCamera; com.eteks.sweethome3d.model.Camera.setLens
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotosController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PhotosController,Law of Demeter violation,The tool detected the smell in this method (displayView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PhotosController.getView; com.eteks.sweethome3d.viewcontroller.DialogView.displayView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.viewcontroller.ResizedPieceOfFurniture; com.eteks.sweethome3d.model.Level; com.eteks.sweethome3d.model.Room; com.eteks.sweethome3d.viewcontroller.JoinedWall; com.eteks.sweethome3d.model.Polyline; com.eteks.sweethome3d.viewcontroller.ControllerState; com.eteks.sweethome3d.model.Wall; com.eteks.sweethome3d.model.DimensionLine
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SELECTION; PANNING; WALL_CREATION; ROOM_CREATION; POLYLINE_CREATION; DIMENSION_LINE_CREATION; LABEL_CREATION
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 76
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (postJoinSelectedWalls) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtStart; com.eteks.sweethome3d.model.Wall.setWallAtEnd
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (postJoinSelectedWalls) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtStart; com.eteks.sweethome3d.model.Wall.setWallAtStart
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (postJoinSelectedWalls) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtEnd; com.eteks.sweethome3d.model.Wall.setWallAtStart
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (postJoinSelectedWalls) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtEnd; com.eteks.sweethome3d.model.Wall.setWallAtEnd
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (undo) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtStart; com.eteks.sweethome3d.model.Wall.setWallAtEnd
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (undo) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtStart; com.eteks.sweethome3d.model.Wall.setWallAtStart
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (undo) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtEnd; com.eteks.sweethome3d.model.Wall.setWallAtStart
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (undo) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.JoinedWall.getWallAtEnd; com.eteks.sweethome3d.model.Wall.setWallAtEnd
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleBoldStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isBold
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleBoldStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isBold
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleBoldStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isBold
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleBoldStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isBold
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleBoldStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isBold
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleItalicStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isItalic
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleItalicStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isItalic
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleItalicStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isItalic
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleItalicStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isItalic
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (toggleItalicStyle) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getItemTextStyle; com.eteks.sweethome3d.model.TextStyle.isItalic
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertXModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertXModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertXPixelToModel
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (setScale) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertYPixelToModel
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getHorizontalRulerView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getHorizontalRuler
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getVerticalRulerView) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getVerticalRuler
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makeSelectionVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getObserverCamera; com.eteks.sweethome3d.model.ObserverCamera.addPropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makeSelectionVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.CollectionEvent.getItem; com.eteks.sweethome3d.model.Wall.addPropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.CollectionEvent.getItem; com.eteks.sweethome3d.model.Wall.removePropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPieceOfFurnitureSizeInPlan
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getObserverCamera; com.eteks.sweethome3d.model.ObserverCamera.setFixedSize
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (addModelListeners) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getObserverCamera; com.eteks.sweethome3d.model.ObserverCamera.setFixedSize
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (selectionChanged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makeSelectionVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (propertyChange) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makeSelectionVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (collectionChanged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.CollectionEvent.getItem; com.eteks.sweethome3d.model.Wall.addPropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (collectionChanged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.CollectionEvent.getItem; com.eteks.sweethome3d.model.Wall.removePropertyChangeListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (propertyChange) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPieceOfFurnitureSizeInPlan
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (collectionChanged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getObserverCamera; com.eteks.sweethome3d.model.ObserverCamera.setFixedSize
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureOnWallAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getLeftSideBaseboard; com.eteks.sweethome3d.model.Baseboard.getThickness
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureOnWallAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getRightSideBaseboard; com.eteks.sweethome3d.model.Baseboard.getThickness
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureOnWallAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getLeftSideBaseboard; com.eteks.sweethome3d.model.Baseboard.getThickness
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureOnWallAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getRightSideBaseboard; com.eteks.sweethome3d.model.Baseboard.getThickness
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getDimensionLinesAlongWall) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getDimensionLinesAlongWall) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getDimensionLinesAlongWall) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getDimensionLinesAlongWall) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getScale
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureElevation) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.HomePieceOfFurniture.getLevel; com.eteks.sweethome3d.model.Level.getElevation
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureElevation) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.HomePieceOfFurniture.getLevel; com.eteks.sweethome3d.model.Level.getElevation
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (adjustPieceOfFurnitureElevation) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Home.getSelectedLevel; com.eteks.sweethome3d.model.Level.getElevation
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getDimensionLineBetweenPointsAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPixelLength
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (isItemTextAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getTextBounds
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getPitchRotatedPieceOfFurnitureAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.isFurnitureSizeInPlanSupported
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getRollRotatedPieceOfFurnitureAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.isFurnitureSizeInPlanSupported
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (isTextAnglePointAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getTextBounds
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (getElevatedLabelAt) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getTextBounds
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (selectAndShowItems) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makeSelectionVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Law of Demeter violation,The tool detected the smell in this method (postPieceOfFurnitureHeightResize) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.ResizedPieceOfFurniture.getPieceOfFurniture; com.eteks.sweethome3d.model.HomePieceOfFurniture.getHeight
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SELECTION; PANNING; WALL_CREATION; ROOM_CREATION; POLYLINE_CREATION; DIMENSION_LINE_CREATION; LABEL_CREATION
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,EditableProperty,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,Law of Demeter violation,The tool detected the smell in this method (WallPointWithAngleMagnetism) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPixelLength
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPointWithAngleMagnetism,Law of Demeter violation,The tool detected the smell in this method (RoomPointWithAngleMagnetism) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPixelLength
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.model.SelectionListener
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (selectionChanged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setResizeIndicatorVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
