Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
sweethome3d-5.6,com.eteks.sweethome3d.applet,AppletApplication,38,0,35,17,650,94,0,1,0.2571428571428571,0,31,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletApplication.java,94
sweethome3d-5.6,com.eteks.sweethome3d.applet,AppletFurnitureTable,3,0,3,2,33,5,0,3,1.0,0,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletApplication.java,791
sweethome3d-5.6,com.eteks.sweethome3d.applet,StandaloneServiceManager,1,0,3,3,20,4,0,0,0.6666666666666666,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletApplication.java,834
sweethome3d-5.6,com.eteks.sweethome3d.applet,AppletBasicService,2,0,5,5,24,5,0,0,0.6,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletApplication.java,859
sweethome3d-5.6,com.eteks.sweethome3d.applet,AppletContentManager,3,0,14,12,207,35,0,2,0.42857142857142855,1,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletContentManager.java,53
sweethome3d-5.6,com.eteks.sweethome3d.applet,AppletUserPreferences,30,0,27,23,403,63,0,1,0.4074074074074074,1,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\AppletUserPreferences.java,60
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletController,11,0,28,25,0,66,0,3,0.25,1,18,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\HomeAppletController.java,47
sweethome3d-5.6,com.eteks.sweethome3d.applet,HomeAppletRecorder,8,0,13,11,268,26,0,1,0.0,1,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\HomeAppletRecorder.java,42
sweethome3d-5.6,com.eteks.sweethome3d.applet,LengthOutputStream,1,0,2,2,12,2,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\HomeAppletRecorder.java,332
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DApplet,1,0,12,3,208,30,0,0,0.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\SweetHome3DApplet.java,45
sweethome3d-5.6,com.eteks.sweethome3d.applet,SweetHome3DViewer,1,0,6,2,99,14,0,0,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\SweetHome3DViewer.java,36
sweethome3d-5.6,com.eteks.sweethome3d.applet,ViewerHelper,9,0,30,23,313,75,0,0,0.4666666666666667,0,19,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\applet\ViewerHelper.java,72
sweethome3d-5.6,com.eteks.sweethome3d,HomeFrameController,7,0,4,4,44,6,0,1,0.0,2,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\HomeFrameController.java,32
sweethome3d-5.6,com.eteks.sweethome3d,HomeFramePane,16,0,22,17,346,64,0,1,0.0,2,14,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\HomeFramePane.java,64
sweethome3d-5.6,com.eteks.sweethome3d,LanguageChangeListener,2,0,2,2,22,3,0,0,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\HomeFramePane.java,257
sweethome3d-5.6,com.eteks.sweethome3d,MacOSXConfiguration,7,0,57,43,0,150,0,0,0.49122807017543857,2,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\MacOSXConfiguration.java,86
sweethome3d-5.6,com.eteks.sweethome3d,SweetHome3D,21,0,48,29,844,139,0,1,0.16666666666666666,1,24,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3D.java,102
sweethome3d-5.6,com.eteks.sweethome3d,FileContentManagerWithRecordedLastDirectories,3,0,3,1,49,10,0,2,0.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3D.java,871
sweethome3d-5.6,com.eteks.sweethome3d,StandaloneServiceManager,1,0,3,3,23,5,0,0,0.6666666666666666,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3D.java,930
sweethome3d-5.6,com.eteks.sweethome3d,StandaloneBasicService,0,0,4,4,52,9,0,0,-1.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3D.java,960
sweethome3d-5.6,com.eteks.sweethome3d,StandaloneSingleInstanceService,3,0,6,5,97,16,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3D.java,1023
sweethome3d-5.6,com.eteks.sweethome3d,SweetHome3DBootstrap,0,0,1,1,59,8,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\SweetHome3DBootstrap.java,36
sweethome3d-5.6,com.eteks.sweethome3d.io,AutoRecoveryManager,11,0,20,13,296,52,0,0,0.2,1,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\AutoRecoveryManager.java,55
sweethome3d-5.6,com.eteks.sweethome3d.io,Base64,30,8,14,6,0,50,0,0,0.14285714285714285,5,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\Base64.java,10
sweethome3d-5.6,com.eteks.sweethome3d.io,OutputStream,10,0,5,5,116,16,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\Base64.java,1047
sweethome3d-5.6,com.eteks.sweethome3d.io,ContentDigestManager,8,0,16,6,403,62,0,0,0.0,6,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\ContentDigestManager.java,46
sweethome3d-5.6,com.eteks.sweethome3d.io,ZipEntryData,2,0,5,3,23,5,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\ContentDigestManager.java,456
sweethome3d-5.6,com.eteks.sweethome3d.io,ContentRecording,0,0,0,0,14,0,0,0,-1.0,8,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\ContentRecording.java,22
sweethome3d-5.6,com.eteks.sweethome3d.io,DamagedHomeIOException,3,0,3,3,29,3,0,0,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DamagedHomeIOException.java,28
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultFurnitureCatalog,6,1,25,10,648,64,0,1,0.36,1,14,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultFurnitureCatalog.java,58
sweethome3d-5.6,com.eteks.sweethome3d.io,PropertyKey,1,0,0,0,158,0,0,0,-1.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultFurnitureCatalog.java,63
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultHomeInputStream,7,0,15,6,432,57,0,0,0.13333333333333333,3,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeInputStream.java,57
sweethome3d-5.6,com.eteks.sweethome3d.io,CopiedInputStream,1,0,4,3,38,7,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeInputStream.java,504
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeObjectInputStream,1,0,2,1,22,5,0,0,0.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeInputStream.java,550
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultHomeOutputStream,8,0,11,6,332,37,0,0,0.2727272727272727,4,12,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeOutputStream.java,48
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeContentObjectsTracker,2,0,3,2,72,17,0,0,0.6666666666666666,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeOutputStream.java,346
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeObjectOutputStream,2,0,2,1,29,6,0,0,0.0,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultHomeOutputStream.java,433
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultLibrary,14,0,11,10,103,11,0,1,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultLibrary.java,27
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultPatternTexture,3,0,9,8,61,11,0,1,0.4444444444444444,0,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultPatternTexture.java,29
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultTexturesCatalog,5,1,20,10,304,35,0,1,0.45,1,12,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultTexturesCatalog.java,50
sweethome3d-5.6,com.eteks.sweethome3d.io,PropertyKey,1,0,0,0,38,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultTexturesCatalog.java,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,0,0,12,9,158,20,0,1,-1.0,2,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\DefaultUserPreferences.java,43
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,77,1,66,32,1461,223,0,1,0.15151515151515152,1,19,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\FileUserPreferences.java,80
sweethome3d-5.6,com.eteks.sweethome3d.io,PreferencesURLContent,0,0,1,1,8,1,0,2,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\FileUserPreferences.java,1658
sweethome3d-5.6,com.eteks.sweethome3d.io,PortablePreferences,3,0,13,1,89,15,0,0,0.3076923076923077,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\FileUserPreferences.java,1668
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeContentContext,7,0,10,5,198,38,0,0,0.0,3,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeContentContext.java,46
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeFileRecorder,6,0,11,9,231,22,0,1,0.2727272727272727,2,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeFileRecorder.java,42
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeURLContent,0,0,1,1,8,1,0,2,-1.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeURLContent.java,26
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLExporter,3,0,51,1,696,114,0,1,0.17647058823529413,3,21,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeXMLExporter.java,57
sweethome3d-5.6,com.eteks.sweethome3d.io,PieceOfFurnitureExporter,0,0,3,1,124,20,0,1,-1.0,0,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeXMLExporter.java,351
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLHandler,29,0,47,8,1121,208,0,0,0.0425531914893617,2,30,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeXMLHandler.java,71
sweethome3d-5.6,com.eteks.sweethome3d.io,JoinedWall,3,0,4,4,22,4,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\HomeXMLHandler.java,1764
sweethome3d-5.6,com.eteks.sweethome3d.io,ObjectXMLExporter,0,0,4,1,36,5,2,0,-1.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\ObjectXMLExporter.java,26
sweethome3d-5.6,com.eteks.sweethome3d.io,URLContentClassLoader,1,0,2,2,21,2,0,0,0.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\URLContentClassLoader.java,29
sweethome3d-5.6,com.eteks.sweethome3d.io,XMLWriter,3,0,21,19,180,35,0,0,0.09523809523809523,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\io\XMLWriter.java,29
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Component3DManager,11,0,17,14,342,44,0,0,0.29411764705882354,11,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Component3DManager.java,56
sweethome3d-5.6,com.eteks.sweethome3d.j3d,RenderingErrorObserver,0,0,1,0,6,1,0,0,-1.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Component3DManager.java,375
sweethome3d-5.6,com.eteks.sweethome3d.j3d,RenderingErrorListenerManager,0,0,2,2,18,3,0,0,-1.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Component3DManager.java,382
sweethome3d-5.6,com.eteks.sweethome3d.j3d,RenderingObserver,0,0,3,3,17,3,0,0,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Component3DManager.java,403
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ObservedCanvas3D,3,0,6,5,39,8,0,0,0.3333333333333333,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Component3DManager.java,424
sweethome3d-5.6,com.eteks.sweethome3d.j3d,DAELoader,58,0,7,4,1014,10,0,0,0.2857142857142857,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\DAELoader.java,85
sweethome3d-5.6,com.eteks.sweethome3d.j3d,DAEHandler,57,0,23,10,907,209,0,0,0.0,0,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\DAELoader.java,197
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Ground3D,10,0,9,4,332,54,0,1,0.3333333333333333,3,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Ground3D.java,49
sweethome3d-5.6,com.eteks.sweethome3d.j3d,LevelAreas,6,0,8,8,36,8,0,0,0.625,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Ground3D.java,413
sweethome3d-5.6,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D,13,0,34,6,794,142,0,1,0.0,2,16,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\HomePieceOfFurniture3D.java,78
sweethome3d-5.6,com.eteks.sweethome3d.j3d,LightSelectionListener,1,0,2,2,19,3,0,1,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\HomePieceOfFurniture3D.java,454
sweethome3d-5.6,com.eteks.sweethome3d.j3d,DefaultMaterialAndTexture,6,0,7,7,37,7,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\HomePieceOfFurniture3D.java,1013
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Label3D,8,0,3,2,159,15,0,1,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Label3D.java,54
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Max3DSLoader,40,0,25,6,0,250,0,0,0.16,0,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,82
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ChunkID,1,0,0,0,13,0,0,0,-1.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,89
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Chunk3DS,3,0,6,6,31,7,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1421
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ChunksInputStream,2,0,16,13,153,29,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1460
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Mesh3DS,6,0,6,6,34,6,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1631
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Face3DS,5,0,9,9,38,9,0,0,0.4444444444444444,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1674
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Material3DS,8,0,9,9,47,9,0,0,0.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1726
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Mesh3DSSharedVertex,3,0,5,5,24,5,0,0,0.4,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Max3DSLoader.java,1784
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ModelManager,14,3,51,24,1491,282,0,0,0.1568627450980392,16,14,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\ModelManager.java,116
sweethome3d-5.6,com.eteks.sweethome3d.j3d,SVGPathSupport,0,0,1,1,17,1,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\ModelManager.java,1846
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ModelObserver,0,0,2,2,7,2,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\ModelManager.java,1864
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Object3DBranch,13,0,8,1,301,54,5,0,0.625,4,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Object3DBranch.java,50
sweethome3d-5.6,com.eteks.sweethome3d.j3d,TextureKey,4,0,3,3,22,3,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Object3DBranch.java,191
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Object3DBranchFactory,0,0,1,1,26,5,1,1,-1.0,0,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Object3DBranchFactory.java,30
sweethome3d-5.6,com.eteks.sweethome3d.j3d,OBJLoader,18,0,18,4,0,136,0,0,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJLoader.java,71
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Geometry,3,0,5,5,33,8,2,0,0.0,10,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJLoader.java,1854
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Line,0,0,1,1,8,1,0,1,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJLoader.java,1896
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Face,2,0,4,4,26,6,0,1,0.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJLoader.java,1907
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Group,2,0,4,4,20,4,0,0,0.0,8,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJLoader.java,1943
sweethome3d-5.6,com.eteks.sweethome3d.j3d,OBJMaterial,3,0,10,10,92,13,0,0,0.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJMaterial.java,25
sweethome3d-5.6,com.eteks.sweethome3d.j3d,OBJWriter,13,0,35,17,1190,210,0,0,0.2571428571428571,2,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJWriter.java,96
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ComparableAppearance,1,0,4,4,170,36,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\OBJWriter.java,1486
sweethome3d-5.6,com.eteks.sweethome3d.j3d,PhotoRenderer,24,0,26,8,0,203,0,0,0.07692307692307693,4,17,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,119
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Quality,0,0,0,0,1,0,0,0,-1.0,5,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,125
sweethome3d-5.6,com.eteks.sweethome3d.j3d,PhotoObject3DFactory,0,0,1,1,13,2,0,2,-1.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,1474
sweethome3d-5.6,com.eteks.sweethome3d.j3d,BufferedImageDisplay,4,0,8,6,70,21,0,0,0.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,1488
sweethome3d-5.6,com.eteks.sweethome3d.j3d,SphereLightWithNoRepresentation,0,0,1,1,8,1,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,1570
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Triangle,5,0,3,3,32,6,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,1579
sweethome3d-5.6,com.eteks.sweethome3d.j3d,TransparentTextureKey,2,0,3,3,17,3,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\PhotoRenderer.java,1630
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Room3D,3,0,18,5,522,97,0,1,0.1111111111111111,0,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Room3D.java,52
sweethome3d-5.6,com.eteks.sweethome3d.j3d,TextureManager,15,0,17,12,424,48,0,0,0.11764705882352941,10,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\TextureManager.java,53
sweethome3d-5.6,com.eteks.sweethome3d.j3d,TextureObserver,0,0,1,1,6,1,0,0,-1.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\TextureManager.java,401
sweethome3d-5.6,com.eteks.sweethome3d.j3d,RotatedContentKey,2,0,3,3,24,5,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\TextureManager.java,408
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ComparableTexture,4,0,7,4,87,18,0,0,0.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\TextureManager.java,439
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ComparableTextureAngleTuple,2,0,3,3,17,3,0,0,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\TextureManager.java,538
sweethome3d-5.6,com.eteks.sweethome3d.j3d,Wall3D,11,0,30,8,1100,195,0,1,0.06666666666666667,0,17,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Wall3D.java,67
sweethome3d-5.6,com.eteks.sweethome3d.j3d,DoorOrWindowArea,2,0,3,3,17,3,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Wall3D.java,1363
sweethome3d-5.6,com.eteks.sweethome3d.j3d,ModelRotationTuple,2,0,3,3,36,9,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\j3d\Wall3D.java,1384
sweethome3d-5.6,com.eteks.sweethome3d.model,AspectRatio,1,0,0,0,15,0,0,0,-1.0,8,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\AspectRatio.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,BackgroundImage,10,0,13,13,104,13,0,0,0.0,15,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\BackgroundImage.java,25
sweethome3d-5.6,com.eteks.sweethome3d.model,Baseboard,6,0,10,8,98,17,0,0,0.0,10,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Baseboard.java,29
sweethome3d-5.6,com.eteks.sweethome3d.model,Camera,12,0,28,25,280,38,1,1,0.07142857142857142,22,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Camera.java,30
sweethome3d-5.6,com.eteks.sweethome3d.model,Lens,0,0,0,0,6,0,0,0,-1.0,6,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Camera.java,35
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,75,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Camera.java,42
sweethome3d-5.6,com.eteks.sweethome3d.model,CatalogDoorOrWindow,6,0,19,19,413,20,0,2,0.15789473684210525,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CatalogDoorOrWindow.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,CatalogItem,0,0,3,3,19,3,2,0,-1.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CatalogItem.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,CatalogLight,1,0,9,9,256,10,0,2,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CatalogLight.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,CatalogPieceOfFurniture,39,0,59,53,788,78,2,1,0.05084745762711865,18,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CatalogPieceOfFurniture.java,29
