file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\ActorNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.ActorNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,53,7,9,1,8,1,8,4,1,1,1,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,getConnectionPoints/1[ca.mcgill.cs.jetuml.diagram.Edge],false,151,4,3,1,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,"contains/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.geom.Point]",false,93,4,3,1,2,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],false,138,4,5,3,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,"drawSelectionHandles/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",false,126,4,3,1,2,1,2,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,EdgeViewerRegistry/0,true,58,27,13,0,13,1,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,viewerFor/1[ca.mcgill.cs.jetuml.diagram.Edge],false,81,2,6,6,0,2,3,4,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,createIcon/1[ca.mcgill.cs.jetuml.diagram.Edge],false,104,4,4,2,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\EdgeViewerRegistry.java,ca.mcgill.cs.jetuml.viewers.edges.EdgeViewerRegistry,"draw/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",false,115,4,3,1,2,1,2,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONObject.java,org.json.JSONObject$Null,hashCode/0,false,134,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONObject.java,org.json.JSONObject$Null,toString/0,false,144,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONObject.java,org.json.JSONObject$Null,equals/1[java.lang.Object],false,125,0,0,0,0,3,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONObject.java,org.json.JSONObject$Null,clone/0,false,112,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\UseCaseNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.UseCaseNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,43,8,8,0,8,1,8,5,0,1,2,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\UseCaseNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.UseCaseNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,51,7,9,1,8,1,8,3,1,0,1,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,22,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$HVH,goingWest/1[ca.mcgill.cs.jetuml.diagram.Edge],false,471,3,7,3,4,2,4,3,1,0,1,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$HVH,goingEast/1[ca.mcgill.cs.jetuml.diagram.Edge],false,461,3,7,3,4,2,4,3,1,0,1,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$HVH,isPossible/1[ca.mcgill.cs.jetuml.diagram.Edge],false,478,2,3,1,2,1,2,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$HVH,"getAttachedSide/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node]",false,406,7,9,0,9,8,7,37,3,2,2,7,2,1,0,4,0,0,0,0,8,0,2,0,0,0,17,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$HVH,getPath/1[ca.mcgill.cs.jetuml.diagram.Edge],false,484,10,19,0,19,9,17,35,5,4,1,17,3,2,0,3,0,2,0,2,9,5,2,0,0,0,35,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\JetUML.java,ca.mcgill.cs.jetuml.JetUML,openWith/0,false,88,2,3,1,2,4,8,13,3,2,0,8,0,0,0,0,0,0,0,1,2,0,1,0,0,0,7,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\JetUML.java,ca.mcgill.cs.jetuml.JetUML,setStageBoundaries/1[javafx.stage.Stage],false,118,4,10,1,9,1,9,7,0,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\JetUML.java,ca.mcgill.cs.jetuml.JetUML,start/1[javafx.stage.Stage],false,63,11,21,0,21,2,23,17,0,1,1,23,2,1,0,0,0,2,3,0,1,0,1,0,0,1,19,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\JetUML.java,ca.mcgill.cs.jetuml.JetUML,main/1[java.lang.String[]],false,56,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\JetUML.java,ca.mcgill.cs.jetuml.JetUML,openBrowser/1[java.lang.String],false,112,1,4,3,1,2,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CircularStateNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CircularStateNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,88,3,6,2,4,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CircularStateNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CircularStateNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",false,66,5,9,0,9,5,10,16,2,8,2,10,1,1,0,4,0,5,0,6,8,13,1,0,0,0,16,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CircularStateNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CircularStateNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,49,5,4,0,4,2,4,11,0,2,2,4,1,1,0,0,0,0,0,3,2,5,1,0,0,0,19,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CircularStateNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CircularStateNodeViewer,CircularStateNodeViewer/1[boolean],true,43,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"createMenuItem/3[java.lang.String,boolean,javafx.event.EventHandler<javafx.event.ActionEvent>]",false,90,4,8,4,4,1,3,7,1,1,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,47,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"initialize/2[javafx.scene.control.MenuItem,java.lang.String]",false,118,5,12,4,8,6,7,17,0,1,2,7,1,1,0,0,0,0,0,0,2,10,1,0,0,0,26,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"createMenu/2[java.lang.String,boolean]",false,171,3,4,1,3,1,2,6,1,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,32,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"createCheckMenuItem/4[java.lang.String,boolean,boolean,javafx.event.EventHandler<javafx.event.ActionEvent>]",false,105,5,6,1,5,1,4,8,1,1,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"createMenu/3[java.lang.String,boolean,javafx.scene.control.MenuItem[]]",false,188,3,8,4,4,2,4,9,1,1,3,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,39,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,MenuFactory/1[ca.mcgill.cs.jetuml.application.ApplicationResources],true,63,1,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,isMacOS/0,false,68,0,0,0,0,2,3,9,1,1,0,3,0,0,0,0,1,0,3,0,2,0,1,0,0,0,9,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\MenuFactory.java,ca.mcgill.cs.jetuml.gui.MenuFactory,"installMnemonic/2[java.lang.String,java.lang.String]",false,153,0,1,1,0,5,6,8,2,1,2,6,0,0,0,1,0,0,1,4,1,1,1,0,0,0,6,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,isLinkable/1[ca.mcgill.cs.jetuml.diagram.Node],false,211,2,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,canLinkToPackage/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,266,2,4,2,2,3,4,7,2,0,1,4,2,2,0,1,0,0,0,0,0,0,1,0,0,0,35,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,createLinkToPackageOperation/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,303,6,9,1,8,3,8,18,1,1,1,8,2,3,2,0,0,0,0,0,1,0,2,0,0,2,32,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,isUnlinkable/1[ca.mcgill.cs.jetuml.diagram.Node],false,222,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,ClassDiagramBuilder/1[ca.mcgill.cs.jetuml.diagram.Diagram],true,60,1,1,0,1,2,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,"createAddNodeOperation/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",false,67,9,14,0,14,5,16,27,1,2,2,16,2,1,0,2,0,0,0,1,4,2,3,0,0,2,30,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,findSharedParent/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,243,2,4,2,2,3,5,10,2,1,1,5,1,1,1,1,0,0,0,1,1,0,2,0,0,0,10,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,allUnlinkable/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,234,1,2,2,0,3,3,4,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,createUnlinkFromPackageOperation/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,335,5,10,1,9,7,9,35,2,2,1,9,2,3,4,1,0,0,0,0,2,0,3,0,0,4,32,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,"findContainer/2[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>,ca.mcgill.cs.jetuml.geom.Point]",false,129,5,6,3,3,7,7,24,4,3,2,7,1,0,1,2,0,0,0,1,4,0,2,0,0,0,12,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,allLinkable/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,199,1,1,1,0,2,2,4,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,canUnlinkFromPackage/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,285,2,4,2,2,3,4,7,2,0,1,4,2,2,0,1,0,0,0,0,0,0,1,0,0,0,36,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,"getAdditionalEdgeConstraints/5[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,105,10,6,0,6,1,5,3,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,validChild/1[ca.mcgill.cs.jetuml.diagram.Node],false,119,3,2,2,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\ClassDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.ClassDiagramBuilder,findPackageToAttach/1[java.util.List<ca.mcgill.cs.jetuml.diagram.Node>],false,167,5,7,2,5,9,12,20,3,3,1,12,1,1,2,2,0,0,0,2,3,0,2,0,0,0,15,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\KeyEventHandler.java,ca.mcgill.cs.jetuml.gui.KeyEventHandler,shiftKeyPressed/0,false,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\KeyEventHandler.java,ca.mcgill.cs.jetuml.gui.KeyEventHandler,keyTyped/1[java.lang.String],false,34,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,updateCurrentTipIdToPreviousTipId/0,false,100,0,1,1,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,15,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,ViewedTips/1[int],true,40,0,1,1,0,4,0,10,0,0,1,0,0,0,0,1,0,0,0,3,3,1,1,0,0,0,29,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,getNextTipId/0,false,62,1,3,1,2,1,2,5,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,getPreviousTipId/0,false,74,1,2,1,1,1,1,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,updateCurrentTipIdToNextTipId/0,false,88,0,1,1,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,15,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,updateNextTipOfTheDayId/0,false,116,0,1,1,0,3,0,10,0,0,0,0,0,0,0,2,0,0,0,2,2,1,2,0,0,0,30,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\ViewedTips.java,ca.mcgill.cs.jetuml.gui.tips.ViewedTips,getNewNextTipOfTheDayId/0,false,83,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\StateDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.StateDiagramBuilder,StateDiagramBuilder/1[ca.mcgill.cs.jetuml.diagram.Diagram],true,45,1,1,0,1,2,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\StateDiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.StateDiagramBuilder,"getAdditionalEdgeConstraints/5[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,52,6,4,0,4,1,3,3,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\SingleLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.SingleLabelEdge,setMiddleLabel/1[java.lang.String],false,35,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\SingleLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.SingleLabelEdge,buildProperties/0,false,50,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,7,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\SingleLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.SingleLabelEdge,getMiddleLabel/0,false,44,0,12,12,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\UseCaseDependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.UseCaseDependencyEdge,getType/0,false,66,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\UseCaseDependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.UseCaseDependencyEdge,buildProperties/0,false,72,3,3,0,3,1,4,4,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\UseCaseDependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.UseCaseDependencyEdge,UseCaseDependencyEdge/1[ca.mcgill.cs.jetuml.diagram.edges.UseCaseDependencyEdge.Type],true,58,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\UseCaseDependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.UseCaseDependencyEdge,UseCaseDependencyEdge/0,true,51,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet$PropertyChangeListener,propertyChanged/0,false,61,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
