,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,label,project
1995,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/FoldersPref.java,com.amaze.filemanager.ui.fragments.preference_fragments.FoldersPref,class,24,26,2,24,14,2,0,71,16,0.55,0.0,0.0,8,0,3,5,0,0,3,0,0,0,5,0,0,5,0,0,0,0,3,134,1,1,0,0,4,0,4,27,1,30,2,2,0,4,79,1,0,Interfacer,AmazeFileManager-3.5.2
1996,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/smbstreamer/StreamSource.java,com.amaze.filemanager.filesystem.smbstreamer.StreamSource,class,3,7,4,3,17,3,0,9,1,0.65999997,0.4888889,1.0,10,0,9,0,1,0,10,0,0,0,5,0,0,0,4,1,0,0,0,61,6,0,2,2,0,1,4,9,0,7,2,0,0,0,103,1,0,Service Provider,AmazeFileManager-3.5.2
1997,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshConnectionPool.java,com.amaze.filemanager.filesystem.ssh.SshConnectionPool$AsyncRemoveConnection,innerclass,4,4,0,4,5,2,0,5,0,0.33333334,0.6666667,1.0,3,0,0,0,2,1,3,0,0,0,2,0,0,2,0,0,0,0,2,18,1,0,1,0,0,0,0,3,0,2,1,0,0,0,16,18,0,Service Provider,AmazeFileManager-3.5.2
1998,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/UtilitiesDatabase.java,com.amaze.filemanager.database.UtilitiesDatabase,class,20,25,5,20,8,2,0,4,28,0.98,0.0,0.0,8,1,1,0,7,0,8,7,1,0,25,25,13,12,0,0,25,0,0,120,1,0,0,0,0,56,7,25,7,25,0,3,0,0,57,1025,0,Service Provider,AmazeFileManager-3.5.2
1999,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/Indicator.java,com.amaze.filemanager.ui.views.Indicator,class,25,31,6,25,70,9,0,66,244,0.9214285,0.12727273,0.12727273,28,0,9,17,2,0,11,0,0,0,50,7,0,42,0,8,15,0,8,512,8,4,20,0,28,2,65,125,90,74,3,3,6,1,269,1,0,Service Provider,AmazeFileManager-3.5.2
2000,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/UtilsHandler.java,com.amaze.filemanager.database.UtilsHandler,class,26,36,10,26,55,1,0,70,0,0.58730155,0.8888889,0.8888889,21,0,18,3,0,0,18,0,0,0,3,1,0,3,0,0,3,0,8,231,15,6,4,7,0,9,0,27,1,16,3,0,1,2,128,1,0,Service Provider,AmazeFileManager-3.5.2
2001,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/asynctasks/compress/TarHelperTask.java,com.amaze.filemanager.asynchronous.asynctasks.compress.TarHelperTask,class,9,11,2,9,8,3,0,15,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,2,30,0,1,1,1,1,2,3,9,1,7,3,0,0,0,38,1,0,Service Provider,AmazeFileManager-3.5.2
2002,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/DecryptService.java,com.amaze.filemanager.asynchronous.services.DecryptService$BackgroundTask,innerclass,9,9,0,9,6,2,0,22,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,1,1,0,1,4,5,0,3,2,0,0,1,40,0,0,Interfacer,AmazeFileManager-3.5.2
2003,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/FtpServerFragment.java,com.amaze.filemanager.ui.fragments.FtpServerFragment$Anonymous1,anonymous,6,6,0,6,5,1,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,3,0,2,0,0,2,0,2,1,0,0,0,30,-1,0,Interfacer,AmazeFileManager-3.5.2
2004,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/ScreenUtils.java,com.amaze.filemanager.utils.ScreenUtils,class,3,6,3,3,7,1,0,9,1,0.64285713,0.47619048,0.47619048,7,0,7,0,0,0,7,0,0,0,2,1,1,1,0,0,1,0,2,29,6,0,0,0,0,0,1,4,2,4,0,0,0,0,33,1,0,Information Holder,AmazeFileManager-3.5.2
2005,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/asynctasks/compress/RarHelperTask.java,com.amaze.filemanager.asynchronous.asynctasks.compress.RarHelperTask,class,9,11,2,9,7,3,0,13,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,3,29,0,1,2,1,1,6,2,7,0,7,3,0,0,0,46,1,0,Service Provider,AmazeFileManager-3.5.2
2006,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/HybridFileParcelable.java,com.amaze.filemanager.filesystem.HybridFileParcelable,class,10,69,59,10,35,2,0,37,153,0.78571427,0.2646154,0.5292308,26,0,25,0,1,0,26,0,0,0,6,1,1,5,0,0,1,0,5,128,17,0,2,0,7,8,16,24,11,8,1,1,0,0,64,1,0,Information Holder,AmazeFileManager-3.5.2
2007,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/usb/SingletonUsbOtg.java,com.amaze.filemanager.filesystem.usb.SingletonUsbOtg,class,5,11,6,5,13,1,0,1,0,0.5,0.61904764,0.71428573,8,1,7,1,0,0,7,0,0,0,3,1,0,3,0,0,0,0,0,31,4,0,5,0,0,1,0,7,0,3,1,0,0,0,26,1,0,Information Holder,AmazeFileManager-3.5.2
2010,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshClientTemplate.java,com.amaze.filemanager.filesystem.ssh.SshClientTemplate,class,3,5,2,3,3,1,0,0,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,1,0,0,2,0,2,0,0,0,2,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,63,1025,0,Information Holder,AmazeFileManager-3.5.2
2012,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/SevenZipExtractor.java,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.SevenZipExtractor,class,11,16,5,11,13,2,0,28,3,0.0,0.0,0.0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,56,1,3,1,1,2,0,5,14,1,11,2,0,0,0,38,1,0,Service Provider,AmazeFileManager-3.5.2
2013,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/MainActivity.java,com.amaze.filemanager.ui.activities.MainActivity$FabActionListener,innerclass,9,9,0,9,5,1,0,10,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,26,1,0,0,0,1,0,0,5,0,5,1,0,0,0,25,26,0,Interfacer,AmazeFileManager-3.5.2
2014,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/EditableFileAbstraction.java,com.amaze.filemanager.filesystem.EditableFileAbstraction$Scheme,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,Information Holder,AmazeFileManager-3.5.2
2015,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/management/ServiceWatcherUtil.java,com.amaze.filemanager.asynchronous.management.ServiceWatcherUtil$ServiceStatusCallbacks,interface,1,1,0,1,4,1,0,0,6,1.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,44,1,0,Interfacer,AmazeFileManager-3.5.2
2016,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/holders/SpecialViewHolder.java,com.amaze.filemanager.adapters.holders.SpecialViewHolder,class,6,7,1,6,4,2,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,1,3,0,0,0,3,0,2,26,0,0,0,0,0,1,2,4,1,4,1,0,0,0,29,1,0,Information Holder,AmazeFileManager-3.5.2
2017,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/colors/ColorUtils.java,com.amaze.filemanager.ui.colors.ColorUtils,class,4,7,3,4,10,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,Service Provider,AmazeFileManager-3.5.2
2018,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,com.amaze.filemanager.adapters.RecyclerAdapter$Anonymous2,anonymous,7,7,0,7,2,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1,1,0,0,1,23,-1,0,Service Provider,AmazeFileManager-3.5.2
2019,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/RecyclerAdapter.java,com.amaze.filemanager.adapters.RecyclerAdapter$Anonymous1,anonymous,7,7,0,7,2,1,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,1,1,0,0,1,23,-1,0,Service Provider,AmazeFileManager-3.5.2
2020,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/cloud/CloudStreamServer.java,com.amaze.filemanager.filesystem.cloud.CloudStreamServer$HTTPSession,innerclass,7,7,0,7,99,1,0,69,10,0.5833333,0.33333334,0.33333334,12,0,3,9,0,0,3,0,0,0,2,0,0,2,0,0,1,0,6,340,9,16,41,11,1,51,72,112,27,77,7,0,0,0,226,2,0,Service Provider,AmazeFileManager-3.5.2
2022,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/AboutActivity.java,com.amaze.filemanager.ui.activities.AboutActivity,class,20,22,2,20,32,3,0,66,5,0.7898551,0.33333334,0.5,6,0,2,2,2,0,4,0,0,0,22,14,0,22,0,0,14,0,14,167,2,0,2,0,0,22,5,35,8,36,3,0,0,2,144,1,0,Interfacer,AmazeFileManager-3.5.2
2023,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Interfacer,AmazeFileManager-3.5.2
2024,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous2,anonymous,11,11,0,11,9,1,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,2,0,2,0,1,0,0,2,0,2,2,0,0,0,39,-1,0,Interfacer,AmazeFileManager-3.5.2
2025,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/List.java,com.amaze.filemanager.database.models.utilities.List,class,2,5,3,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,Information Holder,AmazeFileManager-3.5.2
2026,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/asynctasks/MoveFiles.java,com.amaze.filemanager.asynchronous.asynctasks.MoveFiles,class,19,23,4,19,36,2,0,55,0,0.47500002,0.5,0.5,5,1,3,1,1,0,4,0,0,0,8,0,0,8,0,0,0,0,10,147,11,9,4,3,0,4,12,30,3,26,7,0,0,1,118,1,0,Interfacer,AmazeFileManager-3.5.2
2028,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/ImmutableEntry.java,com.amaze.filemanager.utils.ImmutableEntry,class,3,6,3,3,4,1,0,0,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,3,0,2,0,0,2,0,0,2,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,22,1,0,Information Holder,AmazeFileManager-3.5.2
2029,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous5,anonymous,2,2,0,2,3,1,0,8,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0,0,2,10,-1,0,Interfacer,AmazeFileManager-3.5.2
2030,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous6,anonymous,2,2,0,2,3,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,0,0,0,0,0,1,0,1,15,-1,0,Interfacer,AmazeFileManager-3.5.2
2031,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous3,anonymous,3,3,0,3,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,-1,0,Interfacer,AmazeFileManager-3.5.2
2034,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/appbar/BottomBar.java,com.amaze.filemanager.ui.views.appbar.BottomBar$Anonymous4,anonymous,2,2,0,2,2,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,-1,0,Interfacer,AmazeFileManager-3.5.2
2035,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/usb/UsbOtgRepresentation.java,com.amaze.filemanager.filesystem.usb.UsbOtgRepresentation,class,2,7,5,2,9,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,2,0,0,0,2,0,0,20,3,0,5,0,4,0,3,7,4,5,1,0,0,0,42,1,0,Service Provider,AmazeFileManager-3.5.2
2036,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/notifications/FtpNotification.java,com.amaze.filemanager.ui.notifications.FtpNotification,class,13,16,3,13,7,1,0,27,6,0.0,0.0,0.0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,41,2,0,1,0,1,3,3,20,1,19,1,0,0,0,48,1,0,Service Provider,AmazeFileManager-3.5.2
2037,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/Grid.java,com.amaze.filemanager.database.models.utilities.Grid,class,2,5,3,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,Information Holder,AmazeFileManager-3.5.2
2038,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/AppsAdapter.java,com.amaze.filemanager.adapters.AppsAdapter,class,26,28,2,26,35,2,0,85,0,0.53333336,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,9,1,0,9,0,0,1,0,5,187,8,0,7,1,4,13,5,34,4,40,8,0,0,5,107,1,0,Interfacer,AmazeFileManager-3.5.2
2039,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ExtractService.java,com.amaze.filemanager.asynchronous.services.ExtractService,class,26,32,6,26,16,4,0,42,104,0.9080882,0.08571429,0.2857143,16,0,6,1,9,0,15,0,0,0,16,5,4,11,0,1,6,0,1,223,12,0,0,0,1,4,4,26,0,27,0,1,1,1,128,1,0,Interfacer,AmazeFileManager-3.5.2
2040,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/SmbEntryDao.java,com.amaze.filemanager.database.daos.SmbEntryDao,interface,7,9,2,7,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,4,0,0,0,0,0,41,1,0,Service Provider,AmazeFileManager-3.5.2
2041,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/StringWrapper.java,com.amaze.filemanager.database.models.StringWrapper,class,0,3,3,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,Information Holder,AmazeFileManager-3.5.2
2042,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/MainActivityHelper.java,com.amaze.filemanager.utils.MainActivityHelper$Anonymous2,anonymous,4,4,0,4,12,1,0,22,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,3,1,0,1,0,7,1,4,4,0,0,4,34,-1,0,Service Provider,AmazeFileManager-3.5.2
2044,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/MainActivityHelper.java,com.amaze.filemanager.utils.MainActivityHelper$Anonymous3,anonymous,1,1,0,1,11,1,0,15,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,1,0,2,1,0,2,0,0,4,23,-1,0,Service Provider,AmazeFileManager-3.5.2
2046,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/MainActivityHelper.java,com.amaze.filemanager.utils.MainActivityHelper$Anonymous1,anonymous,5,5,0,5,8,1,0,14,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,1,1,1,0,1,3,0,0,0,8,-1,0,Service Provider,AmazeFileManager-3.5.2
2047,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/ItemPopupMenu.java,com.amaze.filemanager.ui.ItemPopupMenu$Anonymous2,anonymous,4,4,0,4,4,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,-1,0,Interfacer,AmazeFileManager-3.5.2
2048,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/CircleGradientDrawable.java,com.amaze.filemanager.ui.views.CircleGradientDrawable,class,5,8,3,5,6,2,0,8,4,0.6875,0.0,0.0,4,0,3,1,0,0,3,0,0,0,4,3,0,4,0,0,3,0,1,24,1,0,0,0,1,2,3,5,1,5,0,0,0,0,69,1,0,Service Provider,AmazeFileManager-3.5.2
2049,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/ItemPopupMenu.java,com.amaze.filemanager.ui.ItemPopupMenu$Anonymous1,anonymous,4,4,0,4,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,Interfacer,AmazeFileManager-3.5.2
2050,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/services/ZipService.java,com.amaze.filemanager.asynchronous.services.ZipService$CompressAsyncTask,innerclass,15,15,0,15,17,2,0,40,0,0.5555556,1.0,1.0,6,0,3,1,2,0,5,0,0,0,6,0,0,6,0,0,0,0,3,91,5,3,1,3,1,3,5,16,2,15,4,0,0,1,61,1,0,Interfacer,AmazeFileManager-3.5.2
2052,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/ObtainableServiceBinder.java,com.amaze.filemanager.utils.ObtainableServiceBinder,class,2,8,6,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0,Information Holder,AmazeFileManager-3.5.2
2053,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/Statvfs.java,com.amaze.filemanager.filesystem.ssh.Statvfs,class,2,4,2,2,1,1,0,5,0,0.0,,,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,59,1,0,0,0,0,1,0,1,0,1,0,0,1,0,43,1,0,Service Provider,AmazeFileManager-3.5.2
2054,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshConnectionPool.java,com.amaze.filemanager.filesystem.ssh.SshConnectionPool,class,15,24,9,15,28,2,0,28,52,0.88888884,0.1904762,0.1904762,12,3,7,5,0,0,7,0,2,0,6,5,3,3,0,0,5,0,6,168,8,1,8,2,0,4,3,23,0,18,3,0,5,2,158,1,0,Service Provider,AmazeFileManager-3.5.2
2055,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/Indicator.java,com.amaze.filemanager.ui.views.Indicator$PendingRetreatAnimator$Anonymous4,anonymous,2,2,0,2,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,4,0,0,1,0,0,0,39,-1,0,Service Provider,AmazeFileManager-3.5.2
2056,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/daos/HistoryEntryDao.java,com.amaze.filemanager.database.daos.HistoryEntryDao,interface,7,9,2,7,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,3,0,0,0,0,0,41,1,0,Service Provider,AmazeFileManager-3.5.2
2058,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/EncryptDecryptUtils.java,com.amaze.filemanager.filesystem.files.EncryptDecryptUtils$DecryptButtonCallbackInterface,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,Interfacer,AmazeFileManager-3.5.2
2059,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/MainActivityHelper.java,com.amaze.filemanager.utils.MainActivityHelper$Anonymous4,anonymous,1,1,0,1,11,1,0,15,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,1,0,2,1,0,2,0,0,4,23,-1,0,Service Provider,AmazeFileManager-3.5.2
2060,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/FileUtils.java,com.amaze.filemanager.filesystem.files.FileUtils,class,45,77,32,45,154,1,0,153,944,0.97727275,0.001587302,0.001587302,44,44,36,8,0,0,36,0,0,0,3,3,2,1,0,0,3,0,39,574,40,20,23,11,9,47,74,113,17,85,3,5,0,4,329,1,0,Service Provider,AmazeFileManager-3.5.2
2061,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/asynctasks/compress/XzHelperTask.java,com.amaze.filemanager.asynchronous.asynctasks.compress.XzHelperTask,class,9,12,3,9,7,3,0,14,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,27,0,1,1,1,1,2,3,9,1,7,3,0,0,0,42,1,0,Service Provider,AmazeFileManager-3.5.2
2062,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/adapters/data/LayoutElementParcelable.java,com.amaze.filemanager.adapters.data.LayoutElementParcelable$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,Interfacer,AmazeFileManager-3.5.2
2063,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/WarnableTextInputValidator.java,com.amaze.filemanager.ui.views.WarnableTextInputValidator$ReturnState,innerclass,1,1,0,1,2,1,0,0,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,1,3,0,0,0,3,0,0,13,0,0,0,0,0,0,4,7,0,5,0,0,0,0,17,9,0,Service Provider,AmazeFileManager-3.5.2
2064,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/ProcessViewerFragment.java,com.amaze.filemanager.ui.fragments.ProcessViewerFragment$CustomServiceConnection,innerclass,9,9,0,9,4,1,0,6,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,32,0,1,0,0,0,0,3,7,0,7,1,1,0,0,30,10,0,Interfacer,AmazeFileManager-3.5.2
2065,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/asynchronous/asynctasks/ssh/PemToKeyPairTask.java,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask,class,17,21,4,17,17,6,0,32,3,0.6666667,0.5,1.0,7,0,2,2,3,0,5,0,0,0,6,0,0,6,0,0,3,0,6,126,5,2,4,0,2,1,3,16,0,18,3,1,5,3,86,1,0,Interfacer,AmazeFileManager-3.5.2
2066,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/PreferencesActivity.java,com.amaze.filemanager.ui.activities.PreferencesActivity,class,34,41,7,34,44,5,0,63,70,0.84659094,0.21904762,0.2761905,16,0,14,1,1,0,15,0,0,0,11,7,5,6,0,0,7,0,5,178,6,0,11,0,2,2,16,36,0,32,2,0,0,0,198,1,0,Interfacer,AmazeFileManager-3.5.2
2067,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/database/models/utilities/OperationDataWithName.java,com.amaze.filemanager.database.models.utilities.OperationDataWithName,class,2,5,3,2,1,2,3,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,1025,0,Service Provider,AmazeFileManager-3.5.2
2069,AmazeFileManager-3.5.2/app/src/main/java/com/amaze/filemanager/utils/MapEntry.java,com.amaze.filemanager.utils.MapEntry,class,1,3,2,1,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,Service Provider,AmazeFileManager-3.5.2
